episode_id,t,s_indoor,s_outdoor,s_tod,s_occ,s_price,action,reward,s2_indoor,s2_outdoor,s2_tod,s2_occ,s2_price,done
64,37,0.6631715159221877,0.6393318150518158,-1.2463927247037319,-1.5399022081690739,-1.6590905634844422,1,-0.17973212897777557,0.6887518153372254,0.6632192069717814,-1.2102854938089334,-1.5738721628840076,-1.8071503566709337,0
64,38,0.6887518153372254,0.6632192069717814,-1.2102854938089334,-1.5738721628840076,-1.8071503566709337,1,-0.30840104818344116,0.7254463646078879,0.6531112173548888,-1.1741782629141346,-1.4719622987392065,-1.4987756953526714,0
64,39,0.7254463646078879,0.6531112173548888,-1.1741782629141346,-1.4719622987392065,-1.4987756953526714,2,-0.7796815633773804,0.6806103273102689,0.6772450073770657,-1.1380710320193361,-1.5738721628840076,-1.2096867778441989,0
64,40,0.6806103273102689,0.6772450073770657,-1.1380710320193361,-1.5738721628840076,-1.2096867778441989,2,-0.6062262877821922,0.6325713432395771,0.668411918784101,-1.1019638011245374,-1.641812072313875,-1.4475205072873738,0
64,41,0.6325713432395771,0.668411918784101,-1.1019638011245374,-1.641812072313875,-1.4475205072873738,1,-0.06435579061508179,0.6528638341117554,0.6646966510140112,-1.065856570229739,-1.5399022081690739,-1.7544862153824967,0
64,42,0.6528638341117554,0.6646966510140112,-1.065856570229739,-1.5399022081690739,-1.7544862153824967,0,-0.17950478196144104,0.6579908201067912,0.6625250821975341,-1.0297493393349404,-1.3700524345944054,-1.8071503566709337,0
64,43,0.6579908201067912,0.6625250821975341,-1.0297493393349404,-1.3700524345944054,-1.8071503566709337,0,-0.20728453993797302,0.6659457048721495,0.659675446314457,-0.9936421084401417,-1.4379923440242728,-1.7861511288813452,0
64,44,0.6659457048721495,0.659675446314457,-0.9936421084401417,-1.4379923440242728,-1.7861511288813452,2,-0.5,0.6154836406200275,0.6726365802211393,-0.957534877545343,-1.5399022081690739,-1.8071503566709337,0
64,45,0.6154836406200275,0.6726365802211393,-0.957534877545343,-1.5399022081690739,-1.8071503566709337,1,-0.10047304630279541,0.6623888871112128,0.6872269642297384,-0.9214276466505444,-1.5738721628840076,-1.5824081797029066,0
64,46,0.6623888871112128,0.6872269642297384,-0.9214276466505444,-1.5738721628840076,-1.5824081797029066,2,-0.5164561942219734,0.6431313077490765,0.6943770971103372,-0.8853204157557458,-1.6757820270288086,-1.7514377965349577,0
64,47,0.6431313077490765,0.6943770971103372,-0.8853204157557458,-1.6757820270288086,-1.7514377965349577,2,-0.5169895999133587,0.6244092920242544,0.687847142585578,-0.8492131848609472,-1.5738721628840076,-1.7496319467830712,0
64,48,0.6244092920242544,0.687847142585578,-0.8492131848609472,-1.5738721628840076,-1.7496319467830712,2,-0.5582817457616329,0.5885768620987012,0.6582840931754096,-0.8131059539661487,-1.4379923440242728,-1.60983709706457,0
64,49,0.5885768620987012,0.6582840931754096,-0.8131059539661487,-1.4379923440242728,-1.60983709706457,1,-0.05980399698019028,0.6149130888711638,0.6515094947517952,-0.7769987230713501,-1.3700524345944054,-1.475235351029028,0
64,50,0.6149130888711638,0.6515094947517952,-0.7769987230713501,-1.3700524345944054,-1.475235351029028,2,-0.5624300055205822,0.5832743217194001,0.6558171435014626,-0.7408914921765515,-1.404022389309339,-1.595793133757522,0
64,51,0.5832743217194001,0.6558171435014626,-0.7408914921765515,-1.404022389309339,-1.595793133757522,0,-0.17442922443151473,0.6099202239704015,0.6574660946564583,-0.7047842612817529,-1.3360824798794717,-1.531465981760633,0
64,52,0.6099202239704015,0.6574660946564583,-0.7047842612817529,-1.3360824798794717,-1.531465981760633,0,-0.15,0.6352470130333351,0.6509345208670622,-0.6686770303869543,-1.3700524345944054,-1.8071503566709337,0
64,53,0.6352470130333351,0.6509345208670622,-0.6686770303869543,-1.3700524345944054,-1.8071503566709337,1,-0.0818965882062912,0.658724956622812,0.6302449067270549,-0.6325697994921556,-1.3360824798794717,-1.8071503566709337,0
64,54,0.658724956622812,0.6302449067270549,-0.6325697994921556,-1.3360824798794717,-1.8071503566709337,1,-0.15153197944164276,0.6800968614276173,0.6268516027422202,-0.596462568597357,-1.5059322534541402,-1.8071503566709337,0
64,55,0.6800968614276173,0.6268516027422202,-0.596462568597357,-1.5059322534541402,-1.8071503566709337,2,-0.5,0.6363261200527024,0.6066415608121031,-0.5603553377025584,-1.5399022081690739,-1.8071503566709337,0
64,56,0.6363261200527024,0.6066415608121031,-0.5603553377025584,-1.5399022081690739,-1.8071503566709337,1,-0.05,0.63984058378387,0.6199540751449403,-0.5242481068077598,-1.6757820270288086,-1.8071503566709337,0
64,57,0.63984058378387,0.6199540751449403,-0.5242481068077598,-1.6757820270288086,-1.8071503566709337,0,-0.15,0.6387313992651,0.6282988205112326,-0.48814087591296124,-1.5399022081690739,-1.8071503566709337,0
64,58,0.6387313992651,0.6282988205112326,-0.48814087591296124,-1.5399022081690739,-1.8071503566709337,0,-0.1711811676621437,0.6259254435247322,0.6260114742732349,-0.4520336450181626,-1.6757820270288086,-1.5681203921810374,0
64,59,0.6259254435247322,0.6260114742732349,-0.4520336450181626,-1.6757820270288086,-1.5681203921810374,0,-0.15469728782773018,0.6185647428291957,0.6207163439726463,-0.415926414123364,-1.6757820270288086,-1.7541413540964854,0
64,60,0.6185647428291957,0.6207163439726463,-0.415926414123364,-1.6757820270288086,-1.7541413540964854,1,-0.08420638740062714,0.6594336193383187,0.6281308218051793,-0.3798191832285654,-1.6078421175989412,-1.8071503566709337,0
64,61,0.6594336193383187,0.6281308218051793,-0.3798191832285654,-1.6078421175989412,-1.8071503566709337,1,-0.19158343970775604,0.6914274851309823,0.6451576593370683,-0.3437119523337668,-1.5738721628840076,-1.7010886175424886,0
64,62,0.6914274851309823,0.6451576593370683,-0.3437119523337668,-1.5738721628840076,-1.7010886175424886,1,-0.3783615231513977,0.7497139960133012,0.6357367776809972,-0.3076047214389682,-1.404022389309339,-1.8071503566709337,0
64,63,0.7497139960133012,0.6357367776809972,-0.3076047214389682,-1.404022389309339,-1.8071503566709337,1,-0.36991196870803833,0.7471205789730111,0.6220834081421442,-0.2714974905441696,-1.4719622987392065,-1.8071503566709337,0
64,64,0.7471205789730111,0.6220834081421442,-0.2714974905441696,-1.4719622987392065,-1.8071503566709337,2,-0.5827456116676331,0.6704542606498853,0.6225632502294737,-0.235390259649371,-1.641812072313875,-1.7643863875128634,0
64,65,0.6704542606498853,0.6225632502294737,-0.235390259649371,-1.641812072313875,-1.7643863875128634,2,-0.5750024244189262,0.6298852383950074,0.63781348457751,-0.19928302875457238,-1.5738721628840076,-1.5532291244927046,0
64,66,0.6298852383950074,0.63781348457751,-0.19928302875457238,-1.5738721628840076,-1.5532291244927046,2,-0.599027507007122,0.6129678726343166,0.6493083743556993,-0.1631757978597738,-1.4719622987392065,-1.4718920274369092,0
64,67,0.6129678726343166,0.6493083743556993,-0.1631757978597738,-1.4719622987392065,-1.4718920274369092,0,-0.19165019094944,0.6308090473052171,0.6522907899389824,-0.12706856696497518,-1.6078421175989412,-1.337126978085259,0
64,68,0.6308090473052171,0.6522907899389824,-0.12706856696497518,-1.6078421175989412,-1.337126978085259,1,-0.14786940813064575,0.6762134879588844,0.672074020698621,-0.09096133607017656,-1.6757820270288086,-1.5027667341458393,0
64,69,0.6762134879588844,0.672074020698621,-0.09096133607017656,-1.6757820270288086,-1.5027667341458393,0,-0.1629222985357046,0.6356100914189748,0.6736138064293621,-0.05485410517537796,-1.641812072313875,-1.661321910528291,0
64,70,0.6356100914189748,0.6736138064293621,-0.05485410517537796,-1.641812072313875,-1.661321910528291,2,-0.5371825285255909,0.625349060423943,0.6733053365160787,-0.01874687428057936,-1.6757820270288086,-1.6812686407266069,0
64,71,0.625349060423943,0.6733053365160787,-0.01874687428057936,-1.6757820270288086,-1.6812686407266069,1,-0.07414884865283966,0.6547599442271304,0.6902625456685917,0.017360356614219245,-1.6757820270288086,-1.6320949774779614,0
64,72,0.6547599442271304,0.6902625456685917,0.017360356614219245,-1.6757820270288086,-1.6320949774779614,2,-0.5393018797039986,0.6422378832515276,0.6987254973533602,0.05346758750901785,-1.6757820270288086,-1.6740935664461152,0
64,73,0.6422378832515276,0.6987254973533602,0.05346758750901785,-1.6757820270288086,-1.6740935664461152,1,-0.1052616611123085,0.6646723217597047,0.7264985846464239,0.08957481840381645,-1.5399022081690739,-1.6721902784169898,0
64,74,0.6646723217597047,0.7264985846464239,0.08957481840381645,-1.5399022081690739,-1.6721902784169898,1,-0.2686990797519684,0.7123810671634905,0.7280132717752968,0.12568204929861507,-1.641812072313875,-1.4016744791913651,0
64,75,0.7123810671634905,0.7280132717752968,0.12568204929861507,-1.641812072313875,-1.4016744791913651,2,-0.590574324131012,0.6572361204024033,0.6989961844251216,0.16178928019341365,-1.4719622987392065,-1.5920754272582693,0
64,76,0.6572361204024033,0.6989961844251216,0.16178928019341365,-1.4719622987392065,-1.5920754272582693,2,-0.6147774457931519,0.6544929296916215,0.7127052836552198,0.19789651108821227,-1.5399022081690739,-1.4798764918056868,0
64,77,0.6544929296916215,0.7127052836552198,0.19789651108821227,-1.5399022081690739,-1.4798764918056868,2,-0.7370306253433228,0.6574184268783726,0.6977583915491169,0.23400374198301088,-1.641812072313875,-1.0982548459321435,0
64,78,0.6574184268783726,0.6977583915491169,0.23400374198301088,-1.641812072313875,-1.0982548459321435,2,-0.7340964823961258,0.6285434136257589,0.6965153360630428,0.2701109728778095,-1.6757820270288086,-1.014615082741838,0
64,79,0.6285434136257589,0.6965153360630428,0.2701109728778095,-1.6757820270288086,-1.014615082741838,0,-0.18751434087753296,0.6338404295663941,0.6895832641535138,0.30621820377260806,-1.6757820270288086,-1.3838001532538182,0
64,80,0.6338404295663941,0.6895832641535138,0.30621820377260806,-1.6757820270288086,-1.3838001532538182,2,-0.6224459707736969,0.5842960359592969,0.6831951302231818,0.34232543466740667,-1.6078421175989412,-1.3926086669562323,0
64,81,0.5842960359592969,0.6831951302231818,0.34232543466740667,-1.6078421175989412,-1.3926086669562323,2,-0.6598589718341827,0.5892959598650206,0.6827723672142948,0.3784326655622053,-1.6757820270288086,-1.265946693211436,0
64,82,0.5892959598650206,0.6827723672142948,0.3784326655622053,-1.6757820270288086,-1.265946693211436,2,-0.6164021641016006,0.5838513186467073,0.6822501543689725,0.4145398964570039,-1.6078421175989412,-1.4130700145330275,0
64,83,0.5838513186467073,0.6822501543689725,0.4145398964570039,-1.6078421175989412,-1.4130700145330275,0,-0.19154950082302094,0.6192853751618116,0.6628720096459378,0.4506471273518025,-1.6757820270288086,-1.3382632558028429,0
64,84,0.6192853751618116,0.6628720096459378,0.4506471273518025,-1.6757820270288086,-1.3382632558028429,0,-0.18900887668132782,0.6118909140077626,0.6463395875831084,0.4867543582466011,-1.6757820270288086,-1.3669342682891776,0
64,85,0.6118909140077626,0.6463395875831084,0.4867543582466011,-1.6757820270288086,-1.3669342682891776,2,-0.6601597368717194,0.6137925485618024,0.6428928478652641,0.5228615891413997,-1.6757820270288086,-1.2649284342682017,0
64,86,0.6137925485618024,0.6428928478652641,0.5228615891413997,-1.6757820270288086,-1.2649284342682017,2,-0.6438087970018387,0.6026387068957397,0.6499235599789094,0.5589688200361983,-1.6757820270288086,-1.3202846562494046,0
64,87,0.6026387068957397,0.6499235599789094,0.5589688200361983,-1.6757820270288086,-1.3202846562494046,1,-0.07538396418094635,0.5952463941345063,0.6746107336906638,0.5950760509309969,-1.6757820270288086,-0.9477744761730169,0
64,88,0.5952463941345063,0.6746107336906638,0.5950760509309969,-1.6757820270288086,-0.9477744761730169,0,-0.2472522586584091,0.6332539183280517,0.6742570593062742,0.6311832818257955,-1.6757820270288086,-0.7096563302859773,0
64,89,0.6332539183280517,0.6742570593062742,0.6311832818257955,-1.6757820270288086,-0.7096563302859773,2,-0.7657947540283203,0.6020356223414005,0.6636611312788688,0.6672905127205941,-1.6757820270288086,-0.9073003674691931,0
64,90,0.6020356223414005,0.6636611312788688,0.6672905127205941,-1.6757820270288086,-0.9073003674691931,2,-0.7742981016635895,0.5835173970206914,0.645131211348003,0.7033977436153928,-1.6757820270288086,-0.8785122164403312,0
64,91,0.5835173970206914,0.645131211348003,0.7033977436153928,-1.6757820270288086,-0.8785122164403312,0,-0.25892213881015774,0.5987587094728583,0.6416810981621656,0.7395049745101914,-1.5738721628840076,-0.5779614618209229,0
64,92,0.5987587094728583,0.6416810981621656,0.7395049745101914,-1.5738721628840076,-0.5779614618209229,1,-0.0816962867975235,0.649220466811722,0.636989143938732,0.77561220540499,-1.6757820270288086,-0.7655175344927106,0
64,93,0.649220466811722,0.636989143938732,0.77561220540499,-1.6757820270288086,-0.7655175344927106,1,-0.1943283975124359,0.6819073427436729,0.6302836341396151,0.8117194362997886,-1.641812072313875,-0.5580006140583778,0
64,94,0.6819073427436729,0.6302836341396151,0.8117194362997886,-1.641812072313875,-0.5580006140583778,2,-0.8355432748794556,0.6300945532377851,0.6265768675088679,0.8478266671945871,-1.4719622987392065,-0.6711662641099756,0
64,95,0.6300945532377851,0.6265768675088679,0.8478266671945871,-1.4719622987392065,-0.6711662641099756,0,-0.26796478033065796,0.6549155492495474,0.6442071509953509,0.8839338980893857,-1.5738721628840076,-0.6958088618057582,1
65,0,-0.3486720866450751,-1.127602604716272,1.317220668826969,-0.011254245997057493,-0.610995614175835,0,-0.7899872064590454,-0.4322197071528576,-1.1452080594783263,1.3533278997217677,0.0906556181477436,-0.4832530543037603,0
65,1,-0.4322197071528576,-1.1452080594783263,1.3533278997217677,0.0906556181477436,-0.4832530543037603,1,-0.960226833820343,-0.5396427239207885,-1.1676430384885703,1.3894351306165662,0.022715708717876204,-0.5361505856744154,0
65,2,-0.5396427239207885,-1.1676430384885703,1.3894351306165662,0.022715708717876204,-0.5361505856744154,1,-1.3573744297027588,-0.6598839729594561,-1.173133762463395,1.425542361511365,-0.07919415542692489,-0.35426493254783636,0
65,3,-0.6598839729594561,-1.173133762463395,1.425542361511365,-0.07919415542692489,-0.35426493254783636,0,-1.7345635890960693,-0.71235171536049,-1.190057911629576,1.4616495924061634,-0.011254245997057493,-0.12398640211217483,0
65,4,-0.71235171536049,-1.190057911629576,1.4616495924061634,-0.011254245997057493,-0.12398640211217483,2,-2.3677048683166504,-0.7093516382517515,-1.15715620841606,1.497756823300962,-0.07919415542692489,-0.31053078372432685,0
65,5,-0.7093516382517515,-1.15715620841606,1.497756823300962,-0.07919415542692489,-0.31053078372432685,0,-1.9117746353149414,-0.7767596111976715,-1.1537758585483187,1.5338640541957607,0.0906556181477436,-0.4923857641574,0
65,6,-0.7767596111976715,-1.1537758585483187,1.5338640541957607,0.0906556181477436,-0.4923857641574,1,-2.0303564071655273,-0.8672732419496515,-1.1357678815853351,1.5699712850905592,0.022715708717876204,-0.44715894529342104,0
65,7,-0.8672732419496515,-1.1357678815853351,1.5699712850905592,0.022715708717876204,-0.44715894529342104,1,-2.352889060974121,-0.9647808120524162,-1.1392120574675049,1.606078515985358,0.1246255728626773,-0.2837243392234501,0
65,8,-0.9647808120524162,-1.1392120574675049,1.606078515985358,0.1246255728626773,-0.2837243392234501,0,-2.6642074584960938,-1.002007855827801,-1.138074658998973,1.6421857468801564,0.022715708717876204,-0.2834145653320849,0
